,title,score,review_num,keyword,category,tokenized_keyword
1539,시절의 독서,10.0,3,"['상처', '카프카', '대법관', '책읽기', '버지니아 울프', '고백']",인문,"['고백', '울프', '상처', '카프카', '대법관', '책', '읽', '버지니아', '기']"
1540,2022 혼잡(JOB) 농협논술 농협상식,9.7,9,"['기출문제', '농업', '농촌', '금융 산업', '상식', '식량 안보']",취업/수험서,"['금융', '농촌', '기출문제', '산업', '농업', '식량', '안보', '상식']"
1541,2022 해커스 공인중개사 1차 기본서 부동산학개론,0.0,0,"['감정', '수익', '가격', '공시', '증권', '거래량']",취업/수험서,"['증권', '감정', '공시', '거래량', '가격', '수익']"
1542,2021 단기 합격 해커스공기업 NCS 직업기초능력평가+직무수행능력평가 통합 기본서,9.4,37,"['모의고사', '공략', '기출', '압축', '빈출', '유형']",취업/수험서,"['기출', '유형', '빈출', '압축', '공략', '모의고사']"
1543,2022 해커스공무원 신민숙 국어 문학·비문학 합격생 필기노트,10.0,38,"['고전', '애정 소설', '현대 소설', '독해 비법', '압축 정리', '풍자 소설']",취업/수험서,"['소설', '현대', '고전', '독해', '정리', '애정', '압축', '풍자', '비법']"
1544,2022 커넥츠 공단기 써니 행정법총론 기출문제집 세트(전2권),9.8,59,"['행정심판', '행정구제', '행정소송', '소송', '행정조사', '공법행위']",취업/수험서,"['공법행위', '조사', '소송', '행정구제', '행정소송', '행정', '심판']"
1545,2021 해커스 신용분석사 1부 이론+적중문제+모의고사,8.6,4,"['회계 기준', '단기 합격', '매출채권', '자산', '재무', '성적 분석 서비스']",취업/수험서,"['회계', '재무', '합격', '매출채권', '자산', '서비스', '기준', '분석', '단기', '성적']"
1546,2022 해커스공무원 단원별 기출문제집 한국사 세트(전3권),9.5,10,"['조선 후기', '조선 전기', '서울시', '직렬', '완벽 분석', '현대']",취업/수험서,"['현대', '직렬', '전기', '조선', '완벽', '분석', '후기', '서울시']"
1547,2022 선재국어 한 권으로 정리하는 마무리(9판),9.8,6,"['고전', '희곡', '한자', '문법', '공무원 시험', '암기 노트']",취업/수험서,"['공무원', '고전', '문법', '암기', '한자', '시험', '희곡', '노트']"
1548,2022 전한길 한국사 합격생 필기노트,9.7,9,"['교과서', '조선', '경제', '국사편찬위원회', '포스트잇', '공무원 시험']",취업/수험서,"['공무원', '조선', '경제', '국사편찬위원회', '포스트잇', '시험', '교과서']"
1549,2021 해커스 신용분석사 2부 이론+적중문제+모의고사,8.1,4,"['단기 합격', '현금 흐름', '재무', '종합', '레버리지', '성적 분석 서비스']",취업/수험서,"['재무', '현금', '합격', '레버리지', '흐름', '서비스', '종합', '분석', '단기', '성적']"
1550,2022 해커스공무원 이중석 맵핑 한국사 올인원 블랭크노트(개정판)(이중석 블랭크노트 시리즈 1),10.0,29,"['남북국 시대', '신라', '교육 정책', '대한 제국', '삼국 시대', '대외 관계']",취업/수험서,"['삼국', '교육', '대외', '정책', '대한', '신라', '시대', '관계', '제국', '남북국']"
1551,2021 해커스 투자자산운용사 최종핵심정리문제집,9.4,32,"['투자 전략', '투자 분석', '단기 합격', '거시경제', '한국 금융 투자 협회 규정', '산업 분석']",취업/수험서,"['금융', '협회', '한국', '투자', '규정', '합격', '전략', '산업', '분석', '단기', '거시경제']"
1552,2022 전한길 한국사 3.0 기출문제집(전2권),10.0,24,"['조선', '대한민국', '남북국 시대', '성립', '경제 정책', '발달']",취업/수험서,"['조선', '경제', '성립', '정책', '대한민국', '시대', '발달', '남북국']"
1553,2022 해커스공무원 단원별 기출문제집 국어 세트(전4권),9.5,6,"['군무원 시험', '고유어', '문학 이론', '고전 문학사', '근대 국어', '한자어']",취업/수험서,"['고전', '이론', '국어', '고유어', '한자어', '근대', '문학', '시험', '군무원', '문학사']"
1554,NH농협 계열사 필기전형(직무능력평가 + 직무상식평가),0.0,0,"['실전 모의고사', '면접', '모의고사 수록', '정보 능력', '자원 관리 능력', '수리 능력']",취업/수험서,"['정보', '수록', '실전', '자원', '관리', '능력', '수리', '모의고사', '면접']"
1555,2022 문동균 한국사 핵심기출지문총정리,10.0,2,"['통일 신라', '신라 하대', '동학 농민 운동', '철종', '남북 교류', '남북 협상']",취업/수험서,"['통일', '남북', '농민', '협상', '교류', '신라', '하대', '철종', '동학', '운동']"
1556,2022 전한길 한국사 연표 사료 노트(스프링),9.7,26,"['조선', '필기 노트', '대원군', '박정희', '공무원 합격', '계리']",취업/수험서,"['공무원', '조선', '대원군', '필기', '합격', '박정희', '계리', '노트']"
1557,2021 해커스 펀드투자권유자문인력 최종핵심정리문제집(개정판),10.0,3,"['단기 합격', '영업', '법규', '리스크', '성적 분석 서비스', '보호법']",취업/수험서,"['리스크', '법규', '합격', '서비스', '분석', '단기', '보호법', '영업', '성적']"
1558,"2022 써니 행정법총론 SOS(Summary Of Sunny, 써니 요약집)",10.0,10,"['행정 정보 공개', '행정 절차', '행정 행위', '행정 질서벌', '행정구제', '손실 보상 청구']",취업/수험서,"['공개', '청구', '보상', '손실', '정보', '절차', '행위', '질서벌', '행정구제', '행정']"
1559,2021 투자자산운용사 실제유형 모의고사 4회분 PASSCODE ver 5.0(개정판 7판),9.3,4,"['문항', '특별 부록', '퀴즈', '기출 분석', '개수', '회차']",취업/수험서,"['부록', '회차', '기출', '퀴즈', '개수', '특별', '문항', '분석']"
1560,2022 해커스공무원 신민숙 국어 어법 합격생 필기노트(개정판),10.0,36,"['표준 발음법', '한글 맞춤법', '음운', '표준 국어 대사전', '압축 정리', '고대 국어']",취업/수험서,"['대사전', '국어', '정리', '맞춤법', '표준', '압축', '고대', '음운', '한글', '발음법']"
1561,2021 해커스 AFPK 실전모의고사,10.0,3,"['부동산', '설계', '단기 합격', '모듈', '재무', '위험 관리']",취업/수험서,"['모듈', '재무', '부동산', '합격', '설계', '관리', '위험', '단기']"
1562,2022 해커스공무원 이중석 맵핑 한국사 기출 OX 블랭크노트,10.0,7,"['조선 전기', '통일 신라', '대외 관계', '노태우', '발해', '내정']",취업/수험서,"['통일', '전기', '조선', '발해', '대외', '노태우', '신라', '내정', '관계']"
1563,2021 해커스 NCS 농협은행 봉투모의고사 6급(5급 대비 가능),10.0,14,"['실전 모의고사', '필기', '직무 능력 평가', '채용', '직무 능력', '성적 분석 서비스']",취업/수험서,"['평가', '필기', '직무', '실전', '채용', '서비스', '능력', '분석', '성적', '모의고사']"
1564,사회복지사 1급 기출문제집(2022),9.9,43,"['합격', '과락', '실천론', '지역 사회 복지', '모바일', '과거 기출문제']",취업/수험서,"['실천론', '복지', '모바일', '기출문제', '합격', '과거', '사회', '과락', '지역']"
1565,매1N 에듀윌 공기업 매일 1회씩 꺼내 푸는 NCS,10.0,93,"['나눗셈', '회독', '스터디', '필기', '모바일', '고난도']",취업/수험서,"['회독', '필기', '모바일', '나눗셈', '스터디', '고난도']"
1566,2021 All-New NH농협은행 5급 기출유형공략집+무료동영상(NCS특강)(개정판 10판),10.0,6,"['최종 점검 모의고사', '직무 능력 평가', '정답', '합격 시대', '수리 능력', '정보 능력']",취업/수험서,"['정답', '평가', '직무', '합격', '정보', '점검', '능력', '시대', '수리', '최종', '모의고사']"
1567,2021 하반기 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사(수리논리/추리),9.8,24,"['단기 합격', '공략', '핸드북', '인성 검사', '약점 극복', '고난도']",취업/수험서,"['검사', '합격', '핸드북', '인성', '약점', '공략', '고난도', '단기', '극복']"
1568,2022 커넥츠 공단기 선재국어 기출실록 해설 통합형 세트(전5권),10.0,25,"['조선', '합격자', '희곡', '문학', '한자 성어', '독해']",취업/수험서,"['조선', '합격자', '독해', '문학', '한자', '성어', '희곡']"
1569,2022 해커스공무원 7개년 기출문제집 영어(개정판),10.0,3,"['서울시', '급 기출문제', '보카', '성적 분석 서비스', '오답 분석', '할인 쿠폰 수록']",취업/수험서,"['급', '보카', '기출문제', '수록', '할인', '서비스', '쿠폰', '분석', '성적', '오답', '서울시']"
1570,2022 해커스 공무원 국어 신민숙 필수 한자성어 300,9.8,28,"['실전 문제', '단기 합격', '기출', '실전 대비', '빈출', '반복 출제']",취업/수험서,"['반복', '대비', '기출', '문제', '합격', '실전', '빈출', '출제', '단기']"
1571,2022 해커스경찰 조현 경찰학 기출문제집,10.0,2,"['한국 경찰', '경찰 시험', '청원경찰', '북한이탈주민', '가정폭력', '범죄']",취업/수험서,"['범죄', '경찰', '한국', '청원경찰', '북한이탈주민', '가정폭력', '시험']"
1572,2021 하반기 위포트 공기업 NCS 직업기초능력평가+직무수행능력평가 통합 기본서,9.7,129,"['실전 모의고사', '온라인 모의고사', '유형 분석', '정보 능력', '자원 관리 능력', '기술 능력']",취업/수험서,"['기술', '유형', '온라인', '정보', '실전', '관리', '자원', '능력', '분석', '모의고사']"
1573,2022 편입대비 편머리 편입영어 기출문제,6.3,4,"['숙명 여대', '인문계', '국민대', '광운대', '서울', '성균관']",취업/수험서,"['국민대', '성균관', '서울', '여대', '광운대', '인문계', '숙명']"
1574,2021 해커스 AFPK 핵심문제집 모듈. 1,10.0,4,"['증여세', '단기 합격', '상속 설계', '설계사', '연금', '직업윤리']",취업/수험서,"['증여세', '설계사', '상속', '합격', '설계', '연금', '직업윤리', '단기']"
1575,2021 신헌의 PSAT for NCS 수리·자료해석 핵심 기본서,9.9,171,"['응용 수리', '주요 공기업', '필기 시험', '차트', '통계 이론', '확률 이론']",취업/수험서,"['응용', '필기', '이론', '확률', '차트', '통계', '수리', '시험', '공기업', '주요']"
1576,2021 해커스 AFPK 핵심문제집 모듈. 2,10.0,2,"['단기 합격', '보험계약', '보험 상품', '보험 설계', '소득세', '학습 플랜']",취업/수험서,"['보험계약', '학습', '합격', '설계', '소득세', '상품', '플랜', '단기', '보험']"
1577,NCS NH농협중앙회/은행 5급 필기전형,0.0,0,"['채용 안내', '면접 기출', '직무 능력 평가', '수리 능력 출제 예상 문제', '의사소통 능력 출제 예상 문제', '최신 기출 복원 문제']",취업/수험서,"['평가', '안내', '기출', '직무', '문제', '채용', '예상', '능력', '최신', '수리', '복원', '출제', '의사소통', '면접']"
1578,2022 갓대환 형사법 기출총정리(2판)(전3권),10.0,7,"['형사 소송법', '해양경찰', '형법 총론', '미수론', '종합', '수사']",취업/수험서,"['형사', '형법', '총론', '소송법', '수사', '미수론', '종합', '해양경찰']"
1579,2022 해커스공무원 장재혁 행정법총론 단원별 기출문제집,10.0,4,"['행정소송', '행정 법통', '행정 과정', '정법', '행정쟁송', '정상']",취업/수험서,"['과정', '정법', '정상', '법통', '행정소송', '행정', '행정쟁송']"
1580,"2022 객관식 세법. 1: 부가가치세법, 법인세법, 소득세법(7판)",0.0,0,"['납부 세액', '과세 표준', '법인세', '부담부증여', '양도', '배당']",취업/수험서,"['양도', '배당', '과세', '세액', '부담부증여', '납부', '표준', '법인세']"
1581,2021 해커스 20대기업 인적성 최신기출유형+실전문제 통합기본서,9.7,25,"['모의고사', '공략', '대우건설', '인성', '경제 상식', '직무 적성 검사']",취업/수험서,"['경제', '직무', '검사', '대우건설', '인성', '적성', '공략', '상식', '모의고사']"
1582,2022 에듀윌 공기업기출 일반상식,10.0,70,"['한국사', '의정부', '서울시', '스펙', '서대문구', '부산']",취업/수험서,"['부산', '스펙', '서대문구', '한국사', '의정부', '서울시']"
1583,2022 신용한 행정학 최근 10년 단원별 기출문제집 세트(전2권),9.8,73,"['인사 행정', '행정 규제', '정책 평가', '정책 분석', '지방행정', '전자 정부']",취업/수험서,"['평가', '지방', '전자', '정책', '정부', '인사', '행정', '분석', '규제']"
1584,2022 이동기 영어 핵심문법 100포인트 요약노트,9.9,38,"['부사', '가정법', '관계 대명사', '명사', '전치사', '형용사']",취업/수험서,"['전치사', '명사', '부사', '가정법', '대명사', '관계', '형용사']"
1585,농협은행 6급(5급 공통) 농협이론+실전모의고사 3회분(2021)(혼잡(JOB)),9.9,23,"['문항', '직무 수행', '기본소득', '필기 시험', '스마트', '도서']",취업/수험서,"['필기', '수행', '직무', '기본소득', '문항', '시험', '도서', '스마트']"
1586,2022 심우철 독해 1000제 유형편+실전편 세트(전2권),10.0,10,"['문항', '모의고사', '빈칸 완성', '문장 삽입', '순서 배열', '요지']",취업/수험서,"['문장', '완성', '순서', '요지', '배열', '칸', '빈', '문항', '모의고사', '삽입']"
